"Tweets","Duygu",""
"koronavirüs kapsamında durdurulan yurt dışı uçuşları tekrar başladı ","2",""
"turizmle ilgili inanılmaz bilgi kirliliği var ve bununla ilgili hiçbir havayolu ve ülke açıklama yapmıyor ","1",""
"hac ve umre ziyaretlerinde milyonlarca insana hizmet vermiş yıldır da hizmet veren acentalara diyanet ve bakanlık sahip çıkmalı küçük acentalar yok olsun büyükler var olsun politikası kazandırmaz kaybettirir  ","1",""
" perşembe günleri nostaljik paylaşımlarımız devam ediyor ","2",""
"dünya seyahat ve turizm konseyi nin yeni araştırmasına göre global seyahatin önündeki engeller uzun süre devam ederse sektörde milyondan fazla çalışan işini kaybedebilir ","1",""
"dünya turuna çıktılar mahsur kaldılar  ","1",""
"turizm sezonu değil ama güya mavi bayraklı kadinlardenizi nden sonra longbeach deki rögar patladı evet evet solda gördüğünüz şey rögar boklar direk denize akiyor aydin da kusadasi turizme hazır bok kokusu bedava mikrop bedava aman maskelerinizi takin ","1",""
"lufthansa da çalışanlar tedirgin  ","1",""
"izmir bergama tarihi turizm unesco dünya miras listesi  daki tarihi binalar turizme kazandırılacak ","2",""
"bursa turizm hedefinden şaşmadı ","2",""
"ulaştırma ve altyapı bakanlığı otobüs fiyatlarında indirim için değişikliğe gidiyor hazırlanan taslağa göre tavan ücretler civarında indirilecek ","2",""
" tui yeni tarihi açıkladı  ","0",""
"seni bulmaktan önce aramak isterim seni sevmekten önce anlamak isterim seni bir yaşam boyu bitirmek değil de sana hep hep yeniden başlamak isterim  ","2",""
"yıllardır ekip olarak emek verip suladığımız fidanın meyve veren ağaca dönüşmesini görmek mutluluk verici  ","2",""
"on binlerce insanın öldüğü ve sağlık sistemi çökmüş olan italya ya ispanya ya ve fransa ya almanya uçuşlara ve turizme izin verdi ama sadece can kaybı yaşanan türkiye ye turizm  yasak neden mi çok tehlikeli miş burası ","1",""
"maske sosyal mesafe ve hijyen yaklaşımı ile ulaşımdan sosyal yaşama yeni normali hayata geçiren türkiye nin turizm sektöründe hazırlıklar tüm hızıyla sürüyor  ","2",""
"turizm seyehat acentesi ile baslar ","0",""
"ordu türkiye de bir ilke imza atacak  ","2",""
"sağlık turizm sertifikası başvurumuz sonucu denetmen tarafından denetimlerimiz başarıyla tamamlanmıştır bakanlığımızdan belgemizi bekliyoruz ","2",""
"turizm ilgi gösteriyorsanız mutlaka okuyun umut vadedici yazı demeç otel fiyatları artacak mı türob dan merak edilen soruya yanıt ","2",""
"lufthansa covid krizi nedeniyle küçülen operasyonlar neticesinde çalışanla vedalaşmayı planladığını açıkladı  ","1",""
"inşaat turizm ve otomotiv sektörüne yönelik açıklanan paketin asıl özü vatandaşa bankalara gidin borçlanın kredi çekin kredi ile tatil yapın ülkenin ekonomisini geçmişte yaptığınız gibi inşaat sektörüne yasladınız yine müteahhit e yandaşa kaynak aktarıyosunuz ","1",""
"bakan ersoy ab ülkelerine güvenli turizmi anlattı ","2",""
"turizm kartta taksitbddk salgın sonrası normalleşme sürecinde vatandaşa kolaylık sağlamak ve yurt içi turizmi desteklemek amacıyla yurt içi havayolu seyahat acenteleri ve konaklama harcamalarında kredi kartı taksit sınırı aydan aya yükseltildi destek taksit ","2",""
" almanya nın kararına sert tepki bu karar tamamen siyasidir bu yaptıkları da resmen ırkçılıktır ","1",""
" ersoy önceliğimiz bütün ülkelerle hava trafiğini başlatmak açıklamasında bulundu  ","0",""
"balatonfüred kaplıcalarıyla ünlüdür müzesi ve biyoloji istasyonuyla bilinen tihany ise en eski yerleşim yeridir  ","2",""
"türob başkanı müberra eresin otellerde tedbir alınıyor ve yeni maliyetler ekleniyor maliyetler fiyata yansımayacak kovid öncesinde fiyatlarımız neyse o fiyatlara sadık kalabilmeye çalışıyoruz dedi v ","2",""
"antalya belediye turizm açmadığınız açamadığınız web sitesinin tanıtımını niye yaparsınız mübarekler ","1",""
"akademik oda temsilcileri ilçe esnafının yaşadığı sorunların çözümü için değerlendirmelerde bulundu  ","0",""
" kamil özer bey i belediyemizde ağırladık kestel ilçemizde turizm adına neler yapabileceğimizi konuşarak fikir alışverişinde bulunduk  ","0",""
"  tanır a ziyarette bulundu hoş sohbetleri ve nazik ziyaretleri için kendilerine teşekkür ediyoruz  ","2",""
"vaka sayıları il bazında açıklansın ","0",""
"kırsal kalkınma destekleri kapsamında etap hibe desteği alan kırsal turizm yatırımları kontrolleri devam etmektedir  ","0",""
"dünya seyahat ve turizm konseyi wttc güvenli destinasyonlar uygulamasını safe travels başlattı türkiye onay alan ilk ülkelerden biri oldu  ","2",""
"çanakkale nin kuzey ege deki turizm destinasyonlarından gökçeada ve bozcaada ilçelerinin ihtiyacı olan elektrik enerji sinin yenilenebilienerji kaynaklardan sağlanmasına ilişkin avrupabirliği ab destekli proje kabul edildi   ","2",""
"geçen sene turizm de rekorlar kırdık bu sene turizm sektöründe zor geçecek kene yine popüler medyada geçen sene pek etkin değildi acabaturist çok olunca   memlekete gelmiyor mu ya da turizm kötü gidiyor diye öyle bir dedikodu mu çıkartılıyor ","1",""
"antalya belediye turizm bir belediye dünyanın değerini şu pandemi döneminde anlamış daha önce dünya önemsiz para önemliymiş kimlerin ellerindesin antalya işin bir başka vahim boyutu bunları alkışlayanlar da var zerre anlamadığınız siyasetiniz batsın ","1",""
"kemençe eşliğinde piknik sezonu başladı ","2",""
"havuzlar için önlemler alınmış ana haberde diyor ki orta boyuttaki bir site havuzu göstererek bu boyutta bir havuza ten fazla kişi girmeyecek havuzun sırası duşun sırası nasıl olacak onu anlatamıyor ","1",""
"  konsepti kolaylık dinamizm konfor geniş erişim imkanları interaktif lobisi işlevsel ve şık odaları ile günümüz gezginlerinin odak noktası olarak planlandı  ","2",""
" dağlarca çağlar bugün saat da de nin sunduğu üst düzey programı nın canlı yayın konuğu olacak ","0",""
"antalya belediye turizm insanlar değerli olmayı unuttular önemli olmaya çalışıyorlar ","1",""
"antalya belediye turizm başarı yalan söylemek zorunda kalmadan yaşayabilmektir ","1",""
"rize normalleşme süreci ile birlikte turizme hazır   ","2",""
" bakan ersoy ikinci dalgadan bahsediliyor bana göre bunun ikinci dalgası ekonomi  ","2",""
"burası tarihin sıfır noktası göbeklitepe ","0",""
"gücün güvenle kalitenin konforla birleştiği yer viptravel  ","2",""
" kapalicarsi esnafı kendilerine destek vermeyen akp için ne düşünüyor  ","1",""
"dün seyahat rotamdaki oluşabilecek teknik zorunluluklardan dolayı bugüne ertelediğimiz sohbetimize bekliyoruz t ","0",""
"bakan ersoy btso turizm konseyi üyeleriyle bir araya geldi  ","0",""
"sigacik yasaksiz gunlerde bile hala yasakliymis gibi ama gordugunuz anda sizi icine ceken buyulu bir masal diyari gibi şu net istanbul sehirlerin krali ise izmir kesinlikle sehirlerin kralicesi  ","2",""
"tesis açışlarının hepsini erkene alacağız ","0",""
"rize eski valisi renk projesinin mimarı yazıcı buçuk milyonluk turizm şehrini yönetecek  ","0",""
"bakan ersoy önceliğimiz bütün ülkelerle hava trafiğini başlatmak ","0",""
"alman turizm puzzle ı parça istedigi yere seyahat vatandaşlık hakkıdır ab içinde seyahat serbesttir ab dışına sehayat uyarısı agt a uzatılmıştır seyahat uyarısı bir uyarıdır almanya dışına gidenler geri getirilmeyecektir ","1",""
"  ersoy temmuz itibarıyla tesislerin hepsinin açılacağını düşünüyorum ","2",""
"normalleşme sürecindeyiz madem niye türkiyeye uçuşlar normalleşmiyor  ","1",""
"yurtdışı uçuşlar ne zaman başlıyor hangi ülkelere uçuş yapılabilir avrupa türk vatandaşlarını kabul edecek mi hepsinin yanıtı kanalımızda  ","0",""
"bu durum bir nevi ihanet vesikasi ","1",""
"geçtiğimiz günlerde google maps duyurduğu yeni özellikle covid ile ilgili önemli bilgileri haritadan kullanıcılarına sunmaya başladı  ","2",""
"sıkıntılı süreci atlatmaya gayret eden herkesin işi gücü rast gelsin zor günlerde hayırlı olsun ya da hayırlı işler ziyaretleri çok daha anlamlı olmalı  ","2",""
"kültür ve turizm bakanı ersoy galata kulesi nin içindeki kapalı alanı boşaltıp müze haline getiriyoruz   ","2",""
"kktc de mart tarihinden önce ülke içinde bir seyahat acentasından yılı için satın alınmış olan tur paketlerini kullanamayan kişiler tur paket tarihlerini ileri bir tarihe erteleyebilecekler  ","0",""
" ab dış sınırları temmuz dan itibaren kademeli olarak açacak  ","2",""
"yurt dışından gelenlere test ve karantina uygulaması olacak mı bakan koca o soruya yanıt verdi ","0",""
"turizm için kötü haber almanya ab dışındaki ülkelere seyahat uyarısını ağustos sonuna kadar uzattı ","1",""
"avrupa dan kötü haber seyahat uyarıları uzatılıyor   ","1",""
"iç turizm canlandı ama vaka sayısında beklenmedik artış  ","1",""
" gönüllü tanitim elçisi oldu depremde gönüllerde daha da büyüdü klasik valilik yapmadi pandemide türkiye ye örnek oldu öbür yanda sakarya elaziğ i yatirim cenneti yapti  ","2",""
"antalya belediye turizm yıl katıksız tüm belediyelere bakın durumu ve günü kurtarmak için alt yapıyla uğraşıyorlardır halkın nafakasını plansız programsız toprağa ve herkesin kendine göre yandaşına gömüyorlardır bir kişi de sormaz mı bu şehir ve ilçeler dün mü kuruldu ","1",""
"alanya nın oteli ilk e girdi  ","2",""
"ben turizm acentesi olsam kendi logomun telefonumun basılı olduğu maske dağıtırdım turda misafirlerime daha epey sürecek gibi bu maskeli balo  ","0",""
"vali çeber rize deki vaka durumu hakkında konuştu ","0",""
"mutfak mirası alanya da sosyal tanıtımlar sürüyor  ","2",""
"bodrum da bazı işletmelerin sahile beyaz kum döktüğü iddiası  ","1",""
"bekir yılmaz dan bodrum a günde bin araç girdiği iddiasına açıklama  ","1",""
"turizm sektörü aldığı önlemler ve başlatılan güvenli turizm sertifikasyon programı ile yerli ve yabancı konuklarını ağırlamaya hazırlanıyor ","2",""
"almanya nın ağustos a kadar avrupa birliği üyesi olmayan ülkelere gidiş ve gelişlerle ilgili seyahat uyarısını uzatması bekleniyor  ","1",""
"alanya daki esnaf isyan etti ","1",""
"güvenli turizmin adresi  çeşme","2",""
"ardahan ın posof ilçesinde peribacaları görünümlü oluşumlar ile dikkati çeken halk arasında hıram olarak adlandırılan vadi turizme kazandırılıyor ","2",""
" i ogm ye bağlı eşsiz ekoturizm rotası ile nefes alacaksınız  ","2",""
"bddk turizm harcamalarında taksit sınırını aya yükseltti ","2",""
"almanya avrupa birliği üyesi olmayan ülkelere seyahat uyarılarını ağustos a kadar uzatmayı planlıyormuş turizm de yaşanacak böyle bir sıktıntı antalya başta olmak turizm şehirlerimizi ve türkiye ekonomisini ciddi biçimde etkileyecek ","1",""
"karacabey in yazlık tatil bölgeleri yeni normalde turizmin merkezi olmaya aday ","2",""
"bu korona virüs salgınıyla turizm sektörce yalnızlığın ve sessizliğin simgesi haline gelecektir insanlar sosyal mesafe yakınlığından uzak bir tatil şekli oluşturmaya mecbur kalacaklardır  ","1",""
" turizm canlandırılmaya çalışılırken yerli turist sistemi kurtarabilecek mi ve ab içindeki koridorlara dahil olmadan milyar dolarlık gelirin yüzde kaçına ulaşabileceğiz  ","0",""
"mudanya belediye başkanı hayri türkyılmaz ilçe esnafının sorununu çözmek için her türlü desteği vermeye hazır olduklarını söyledi  ","2",""
"bae korona dan sonra dünya turizm haritasında en çok talep gören ülkeler arasındadır ","0",""
"turizm sektörü eski günlerini arıyor","1",""
"birleşik krallık ın önemli havayolu ve tur operatörlerinden jet uçuş ve tatil operasyonlarına başlayacağı tarihi bir defa daha erteleyerek temmuz u işaret etti ","1",""
" tunceli ye huzuru getiren vali olarak tanınan yeni ordu valisi tuncay sonal munzur çayı nı dünyaya tanıttı vali sonal ın turizme tanıtıma sosyal faaliyetlere ve spora büyük destek olduğu ifade ediliyor   ","2",""
"corona sonrasi turizm bolgelerinde alinan tedbirler sahiller turizme hazir  ","2",""
"  yeni güne ve kalan ömre takip etmeyi unutmayın lütfen    ","2",""
"araştirma turizm için yeni küresel ilkeler keşfedin  ","2",""
" corona sürecinde tatil konusundaki yaklaşımları ve turizm sektörünü inceliyor   ","0",""
"  bölümünde corona sürecinde tatil konusundaki yaklaşımları ve turizm sektörünü inceliyor  ","0",""
"cennet cehennem doğa harikası asansör yapmak nedir hangi zengin yandaşınızı saha da zengin ettiniz  ","1",""
"kültür ve turizm bakanlığı turist rehberlerine ilişkin genelge yayımladı  ","0",""
"projemizin detayları şekillendikçe sizlerle paylaşmayı da ihmal etmeyeceğiz ayrıca anlamlı açılış hediyeleri içinde çok teşekkür ederiz  ","2",""
"otobüsler daha sağlıklı çifte standart uygulayan yetkilileri kınıyoruz bu kadarda tarafinizi belli etmeyin ya kardesim c ","1",""
"havayolları seyahat acenteleri ve konaklama ile ilgili yurt içine ilişkin harcamalarda taksit sayısı aydan aya çıkarıldı  ","2",""
"taşkızak tersanesi mesela muhteşem müze alanı gençleri gemi inşa alanına yönlendirmek için kullanılabilir gerçi eğitimi verip yetiştirip yurt dışına gönderiyoruz o ayrı konu turizm bakanlığı bana fırsat ver bu gece turizme taktım ","2",""
"yurt içi seyahatlerde milyar milyon bin tl harcandı ","2",""
"almanya bizi konuşuyor  ","1",""
" center avm il den dm den sipariş verebilirsiniz  ","0",""
"turizm de taksit sayısı artırıldı   ","2",""
" turizm çalışanlarının yüzde i işsiz kalacak  ","1",""
"turizmcilerden başbakanlık önünde şezlonglu şemsiyeli eylem ","1",""
"saruhanlı daki doğa harikası göl turizme açılacak  ","2",""
"türkiye ye seyahate ilişkin almanya dan açıklama ","0",""
"osmangazi fetih müzesi nde hasret bitiyor ","2",""
"seyahat acenteleri birliği nin yarın yapacağı eyleme otelciler birliği nden destek ","2",""
"türkiye de butik oteller resort lara karşı  ","1",""
"rum hükümeti turizm sektörünü canlandırmak için uluslararası seferberlik başlattı ","2",""
"doğu akdeniz ve libya üzerine görüşme de turizm in adı geçmedi anlaşılan merkel e almanlar türkiye yi özledi ile başlayan cümleler kurulamadan hava da asılı kaldı belli ","1",""
"alman seyehat acentaları birliği seyahat uyarısının turizm sektörünü batıracağını açıkladı ","1",""
" da maske zorunluluğu olmalıdır turizm kentiyiz ve malum yaz mevsimi millet geliyor acilen karar alınmalıdır ya maskesiz girilmez ","1",""
"turizm okumaya karar verdim anlık ","0",""
"covid sonrası turizm sektörünün geleceğini yarın arasında mediacatlive buluşmasında konuşacağız bekleriz hemen kayıt olun  ","0",""
"merkezi ispanya nın palma şehrinde bulunan seyahat toptancısı hotelbeds bugün api uygulamasında yaptığı bazı yenilikleri ve yenilenen api arayüzünü tanıttı  ","0",""
"hilton zinciri bugün yaptığı açıklamayla covid krizi nedeniyle çalışanla yollarını ayıracağını duyurdu  ","1",""
