Tweets,"Duygu",""
türkiye cumhuriyeti halk ına ekonomik yard ımda bulunmak zorunda ,"1",""
h ızl ı ve kolay kiralama ile arac ın ız ve sevdiklerinizle yeni yerler keşfetmeye başlay ın  ,"0",""
turizm can çekişiyor,"1",""
tavl ı muğla turizmde en önemli şehirlerdenmuğla valisi orhan tavl ı kurum ziyaretleri kapsam ında il kültür ve turizm müdürlüğünü ziyaret ederek müdürlüğün çal ışmalar ı hakk ında bilgi ald ı   ,"0",""
turizm amaçl ı şilep yat yelkenli ve olta bal ıkç ıl ığ ı teknesi ve tesisleri için yasal olarak al ınmas ı gereken koronavirüs kovid iş sağl ığ ı ve güvenliği hijyen önlemleri listesi ,"0",""
konaklama sektöründeki işçi dolaş ım ı sorunu isg eğitim sertifikas ı ile giderilebilir mi  ,"0",""
koronavirüs tatil al ışkanl ıklar ın ı nas ıl değiştirdi    ,"0",""
turizm işletmeleri yeni normalde nelere dikkat etmeli  ,"0",""
ey yunan turizm i için karamsar bir tablo ortaya koydu,"1",""
geçmiş y ıllarda dopdolu olan sahiller bu y ıl bomboş sahil plaj beachvirüs boş dolu,"1",""
kredi kart ı olanlar dikkat ,"1",""
size bir şey diyeyim mi sanki tv deki prof lar covid la ilgili s ınav turizm vs konular ında pembe tablo çizmeye kodlanm ış uyar ı yapmaya korkar gibiler neymiş gelen turistte virüs rastlan ırsa maske takt ığ ından emin olal ım m ış teşekkürler ,"1",""
yaşad ığ ın ız şehre yapt ığ ın ız işlerle renk katabiliyosan ız ne mutlu size ,"2",""
çinli turistler y ıl ında toplam milyon kez yurt d ış ı seyahat yapm ış birleşmiş milletler turizm örgütü ne göre çinli turistler y ıl ında yurt d ış ında milyar dolar harcam ış  ,"0",""
türk turizm sektörü uefa n ın istanbul karar ından memnun sektör temsilcileri finalinin istanbul da seyircili olarak yap ılacak olmas ın ı memnuniyetle karş ılad ı ,"2",""
isveç d ışişleri bakanl ığ ı vatandaşlar ı tehdit etti ,"1",""
kültür ve turizm bakanl ığ ı türkiye nin normalleşme sürecinde sunacağ ı turizm hizmetini yeniden keşfet tan ıt ım etkinliğiyle dünyaya göstermeye haz ırlan ıyor  ,"0",""
erdemli de tarihi mekanlar ayri dilde tanitilacak ,"0",""
  muhabiri antalya berlin den tedbirli   ,"2",""
gül mutlu eskihanc ılar bodruma geldik virüse karş ı inat niye bodrum  ,"2",""
turizm de dünya s ı seçilen dört bir yan ı güzelliklerle dolu ülkemiz ve türkiye s ı van ,"2",""
 turizmi geliştirme toplant ıs ı yap ıl ıyor  ,"0",""
hayat normale döndüğünde ilk seyahatinizin nereye olmas ın ı istersiniz ,"0",""
vali erin başkanl ığ ında toplant ı başlad ı  ,"0",""
sağl ıkl ı turizm sertifikas ı n ın tan ıt ım ı için ülkenin büyükelçisi ve uluslararas ı bas ın temsilcileri güvenli turizm sertifikas ı program ı kapsam ında antalya da bir araya geldi sertifika,"0",""
 bin y ıll ık korsan şehri keşfedilmeyi bekliyor,"0",""
antalya belediye turizm insanoğlu büyük adam olmak için heveslerle doludur fakat bir gün anlar ki küçücük bir adamd ır ,"1",""
türkiye de yabanc ı turist say ıs ı önceki y ıl ın may ıs ay ına göre azalm ış gayet normal yaln ız o içine girenler nas ıl ve niye geldiler sorun o bi miktar ı tedavi için gerisi ,"1",""
turizm sektörü pandemi sürecinde sekteye uğrad ı buyil tarihinin en kötü bilancosuyla karş ı karş ıya kalacak sektörün normalleşmesi pandemiye bağl ı olarak önümüzdeki bir kaç y ıl içerisinde mümkün olacak   ,"1",""
covid süreciyle turizm de görmezden gelemeyeceğimiz konular seyahat ve turizmin bundan sonraki süreçte hak ve sorumluluklar çizgisinde etik hukuk yönetim ve buna bağl ı olarak da ekonomik analizlerle çok daha doğru düzlemlerde tart ış ılacağ ı anlaş ıl ıyor ,"0",""
herkese mutlu pazarlar dilerim ,"2",""
dünyan ın turizm destinasyonu seçilen türkiye ve s ırada trabzon ,"2",""
yeni veriler aç ıkland ı korona dünya genelinde turizmi nas ıl etkiledi ,"0",""
turizm de dünya ci s ıraya seçilen dört bir yan ı güzelliklerle dolu ülkemiz çok mutluyuz ,"2",""
  dünya s ınavlar ı ertelemiş bu haks ızl ık turizm için yap ıl ıyorsa turizm bats ın başkanl ık sistemi antidemokratiktir türkiye atatürk ün kurduğu parlamenter sisteme geri dönmelidir ,"1",""
bakanl ık aç ıklad ı işte koronavirüs gölgesinde türkiye nin ayl ık turizm verileri ,"0",""
birleşmiş milletler dünya turizm örgütü unwto nisan ay ına ait analizinde uluslararas ı turist say ıs ın ın geçen y ıl ın ayn ı ay ına göre azald ığ ın ı bildirdi,"1",""
 y ıl ında türkiye dünyan ın favori turizm destinasyonu seçildi s ırada trabzon var geçtiğimiz hafta bu destinasyonun bir k ısm ın ı kültür ve sosyal işler dairesi başkan ı ile gezme f ırsat ı buldum ,"2",""
turizm turizmi kalkindiran calisanlar her yilzaten ucuza ay calistirilip ayise işsiz birakiliyorlar milyonlarca emekcinin hak ettigi degerbu degil k c odenegi dek devam etmeli ,"1",""
 turizm bakanlar ı yar ın video konferans yoluyla buluşuyor toplant ıda covid dan çok etkilenen turizm sektöründe üye ve gözlemciler aras ındaki koordinasyon ile iş birliğinin geliştirilmesi görüşülecek ,"0",""
duncer e ayd ın il kültür ve turizm müdürlüğü görevinin hay ırl ı olmas ın ı diliyor sayg ılar sunuyoruz  ,"2",""
konakl ı da in çin top oynuyor   ,"1",""
disneyland paris temmuz dan itibaren yeniden aç ıl ıyor ,"0",""
bu olay ın s ın ıfta olmas ı bile kişinin hasta olma ihtimali demek sadece para düşünüyorsunuz diye oradan örnek vereceğim kişinin covid tedavi masraf ı ne kadar tutar hasta kişiler tatile gidemezse turizm yine etkilenmez mi  ,"1",""
cumhurbaşkan ım ız say ın  ın tensipleriyle tuncer yeni görevine başlad ı ,"0",""
yok can ım s ınav ın ın turizmle ne alakas ı var ,"1",""
yeni harbiye marş ıd ır arkadaşlar yolsuzluk kara parayla kurduk biz bu turizm sistemini cehennemler kudursa ölmez  ,"1",""
avrupal ı seçkin destinasyonlar projesi eden kapsam ında mükemmeliyet ödülü alan bin rak ıml ı nemrut krater gölü k ıs ıtlamalar ın kald ır ılmas ın ın ard ından doyumsuz manzaras ıyla doğaseverlerin en çok ziyaret ettiği yerlerden biri oldu ,"2",""
dünyan ın önemli turizm merkezleri aras ında yer alan antalya da geçen y ıl olan mavi bayrakl ı plaj say ıs ı bu y ıl ya yükseldi dünyada en fazla mavi bayrağa sahip olan kent kendi rekorunu k ırm ış oldu ,"2",""
konya da restorasyon ve çevre düzenlemelerinin yüzde  ı tamamlanan y ıll ık obruk han ı n ın turizmin önemli bir destinasyonu olmas ı bekleniyor   ,"2",""
turizm türk konseyi turizm bakanlar ı video konferansla turizmi ele alacaktürk konseyi üye ülkeleri ile gözlemci ülke macaristan  ın turizm bakanlar ı kovid salg ın ı nedeniyle turizmde al ınan önlemleri ve sektörün yeniden hizmete aç ılmas ına ilişkin konular ı ele alacak ,"0",""
 turist say ıs ı may ıs ay ında yüzde düşüş gösterdi kültür ve turizm bakanl ığ ı yapt ığ ı aç ıklamada may ıs ay ında türkiye yi ziyaret eden yabanc ı say ıs ı geçen y ıl ın ayn ı ay ına göre azald ığ ın ı duyurdu turist ziyaret düşüş ,"1",""
yar ın gerçekleştireceğimiz turizm bakanlar ı toplant ıs ına haz ırl ık amac ıyla verimli bir çal ışma grubu toplant ıs ı yapt ık türk konseyi ülkelerimiz her alanda olduğu gibi özellikle covid dan etkilenen turizm sektöründe de işbirliğini güçlendiriyor ,"2",""
bu y ıl yabanc ı turist say ıs ında corona nedeniyle ciddi oranda azalma olacak antalya daki oteller yerli turist için kampanya başlatmal ılar hala fiyatlar çok yüksek en az ından yerli turistlerle bu y ıl ı geçirebilirler  ,"1",""
ankara ç ık ışl ı yurtd ış ı uçak takvimi turkishairlines ve anadolujet çal ış ıyor türkiye dünyaya aç ıl ıyor ,"2",""
dubai ülke d ış ından temmuz itibariyle turist kabul etmeye başlayacak  ,"0",""
deniz sezonu acilmis  ,"0",""
 ayl ık verilere göre y ıl ında ülkemizi ziyaret eden yabanc ı ziyaretçi say ıs ı milyon olurken geçen y ıl bu say ı milyon idi  ,"1",""
kültür ve turizm bakanl ığ ı may ıs ay ında türkiye yi ziyaret eden yabanc ı say ıs ı geçen y ıl ın ayn ı ay ına göre azald ı,"1",""
büyük nuri camii saat kilisesi ve irak musul daki tahrain kilisesi birleşik arap emirlikleri taraf ından insan miras ın ın korunmas ı için tarihi kan ıtlar ,"0",""
  ye nisan ve may ıs aylar ında maalesef efektif olarak sifir yabanc ı turist gelmiş bir önceki seneye göre turist say ıs ı değişimi ,"1",""
mehmet gülümser yazd ı acente sahipleri de umutsuz  ,"1",""
 turizm fransa n ın güneybat ıs ında yer alan padirac uçurumu nefis bir doğal güzelliğe sahip mağara kalkerlerinin aras ında yer alan su birikintisi üzerinde bir rehber eşliğinde mağaran ın derinliklerine kay ıkla aç ılmak da mümkün ,"0",""
işte yeni normalde öne ç ıkan turizm trendleri  ,"0",""
turizm bakan ı mehmet ersoy dan önemli aç ıklamalar   ,"0",""
korona virüs turizmi de etkiledi  ,"0",""
alanyal ı turizmciler turizmden umudumuz yok  ,"1",""
bakan çavuşoğlu ndan turizm aç ıklamas ı hayal k ır ıkl ığ ına uğrad ık  ,"1",""
zaten hep nedeni ise bizi bizden başka kabul gören ülke yok ,"1",""
covid ile birlikte turizm de görmezden gelemeyeceğimiz konular turizm de destinasyon yönetimi şehirlerimizin ve bölgelerimizin gündeminde önemli yer edinecek ,"0",""
almanya daki türk toplumu belirsizlikten şikayetçi  ,"1",""
biz inek miyiz çocuklar ın ız ın çok iyi eğitim almalar ı için amerika ve londra ya gönderebilmeniz için biz zaten sizin için on bir ay boyunca çal ış ıyoruz sak ın sizler lüks hayat ın ızdan vazgeçmeyin bizler sizler için çal ış ıyoruz ,"1",""
say ın bakan ım ne yapsan ız ne etsenize bu sene türkiye tatile kimse gelmeyecek ruslar gelmez potin talimat ı var libya politikas ından dolay ı avrupa da ayn ı şekilde türkiye yi coronavirüs den dolay ı tehlikeli ve güvenli görmüyorlar söylenen bunlar ,"1",""
 say ın cumhurbaşkan ı turizim aç ılmad ı ne zaman aç ılacak kredi öteleme bitti parada bitti odenekte bitti kredi kartlar ı dolu bittik bir an önce işe dönmezsek hacizci kap ıda  ,"1",""
bakan bir hafta içinde çok önemli gelişmeler olacak   ,"2",""
antalya da alternatif turizm merkezileri de yeni tip koronavirüs kovid tedbirlerinin esnetilmesinin ard ından başlayan yeni normal dönemde kap ılar ın ı ziyaretçilerine açt ı  ,"0",""
 karaismailoğlu koronavirüs salg ın ı baş ından bu yana hava yoluyla milyon yolcunun taş ınd ığ ın ı aç ıklad ı     ,"0",""
kovid etkilemeden önce çin turizmi çin y ıl ında iç turizmde art ış kaydetti turizm sektörü y ıll ık lik bir büyüme kaydederek tln yuan yaklaş ık milyar gelir elde          ,"2",""
 haziran turizm sektöründeki önemli gelişmeler ,"2",""
her ne kadar ismi turizm ile an ılsa da çeşme ilçemizde önemli bir tar ımsal potansiyel vard ır bugün ki çeşme program ım ız kapsam ında bizlere eşlik eden ilçe başkan ım ızla birlikte üreticilerimizle buluşuyoruz ,"0",""
antalya belediye turizm en az bir işletme aç ıp ticaret yapmam ış ve batma deneyimi yaşamam ış birine otel müdürlüğü yapt ırarak hiçbir krizi aşamazs ın ız dünya markalar ın ın yönetimlerine bakma zahmetine girişmiyorsan ız zaten diyecek bir şey yok ,"1",""
hoca hasan hamami hak ettiği ilgiyi görmek istiyor ,"1",""
  golan kapl ıcalar ı elaz ığ ve karakoçan turizmine büyük katk ı sağl ıyor  ,"2",""
başkan soyer izmir e örnek olmas ın ı diliyorum  ,"2",""
turizmde pandemi krizini f ırsata dönüştürdüler ,"2",""
wttc aç ıklad ı milyon kişi işsiz kalabilir ,"1",""
bu adaletsizlik ve kul hakk ına girme bir gün son bulacak neyse ki ölüm var  ,"1",""
ispanya da olağanüstü hal sona erdi turizm sezonu aç ıld ı ,"2",""
bakan çavuşoğlu ve bakan ersoy turizmi değerlendirdi  ,"0",""
  ersoy şu ana kadar yaklaş ık otelin güvenli turizm sertifikas ı ald ığ ın ı ve bu say ın ın bine ulaşmas ın ı hedeflediklerini dile getirdit ,"0",""
uluslararas ı hava trafiği yak ında aç ıl ır ,"0",""
  bakan ın ın değiştirilmesi doğru yönde ancak yetersiz icraat olmaz m ı sokağa ç ıkma yasağ ına uymayan vatandaşa ceza kesilirken daha kötüsünü yapan siyasiye neden ceza yok,"1",""
turizm bakan ı antalya y ı soymaya uğraş ıyor yabanc ı konuklara koskoca orkestra  ,"1",""
koronadan ingiltere de ispanya da kişi öldü  sektörünün belini doğrultabilmek amac ıyla ingiliz turistlere gün karantinas ız giriş hakk ı tan ıyacağ ın ı duyurdu bin ingiliz in ispanya da yazl ığ ı var ,"0",""
 insan ve teknoloji aras ındaki etkileşime turizm bağlam ında yaklaşan ebru avc ı dan geleceğe dair öngörüler ,"0",""
 y ıl ında türkiye ye turist gönderen ülkeler ,"0",""
türk hava yollar ı mevcut uluslararas ı uçuş ağ ına temmuz dan itibaren destinasyon daha ekliyor ,"0",""
d ışişleribakan ı mevlütçavuşoğlu rusya federasyonu d ışişleri bakan ı lavrov la görüştü görüşmede libya başta olmak üzere bölgesel konular ikili ilişkiler pandemi ve turizm konular ı ele al ınd ı ,"0",""
şanl ıurfa ya şanli ünvan ın ın verilişinin y ıl ı kutlu olsun ,"2",""
ersoy temmuz dan itibaren rusya yla tarifeli seferlerin başlayacağ ı bilgisini verdi  ,"0",""
 km lik tarihi göç yolu gezginleri bekliyor  ,"2",""
italya iç turizmi canland ırmak için euro tatil ikramiyesi verecek ,"2",""
çavuşoğlu ve ersoy büyükelçilerle buluştutu,"0",""
olağanüstü düşünceleri olan bir kral ın defteri arsuz stelas  ı hatay arkeoloji müzesi nde sizi bekliyor  ,"2",""
kültür ve turizm bakan ı türkiye de görev yapan büyükelçi ve çok say ıda yabanc ı gazeteciyle bir araya gelerek türkiye nin normalleşme sürecinde sunduğu güvenli turizm hizmetlerini anlatt ı ,"0",""
artvin de gidilecek en güzel yerler ,"2",""
uefa n ın istanbul karar ı turizmcileri sevindirdi otellerin şampiyonlar ligi finali kat ıl ımc ılar ından ald ığ ı avanslar ın iadesi sorunu da çözüldü  ,"2",""
bakan çavuşoğlu ve bakan ersoy turizmi değerlendirdi  ,"0",""
çavuşoğlu ve ersoy önlemleri anlatacak  ,"0",""
 maddelik plana uyulursa turizm sektörü için durum daha iyiye gidebilir ,"2",""
satiş bekleyen otel sezonu açiyor  ,"0",""
alanya da turizm yeniden başlayacak  ,"2",""
 turizm bakanl ığ ından işletme belgeli restoranlar ve kafeler için ziraat bankas ı yla bir kredi çal ışmas ı yapt ık pazartesi gününden itibaren hayata geçiriyoruz ,"2",""
bodrum da yeşil turizm birlikteliği  ,"2",""
kültür ve turizm bakanl ığ ı türkiye nin normalleşme sürecinde sunacağ ı turizm hizmetini yeniden keşfet tan ıt ım etkinliğiyle dünyaya göstermeye haz ırlan ıyor ,"0",""
kuşadas ı iş birliği ile güzelleşiyor ,"2",""
izmir de turizm yeniden şekilleniyor  ,"2",""
bursa n ın k ış yorgunu sahilleri yenilendi ,"2",""
metro holding yüzde iştiraki metro turizm in halka arz ı için işlemlere başlad ığ ın ı duyurdu ,"0",""
alanya da bir ilk gerçekleşti ,"2",""
gisbir in ana sponsorluğunda gerçekleşen digital maritime week etkinliğinde perşembe günü oturum gerçekleştirildi  ,"0",""
kadir uğur dan otel işletmelerine çağr ı   ,"0",""
turizm amaçl ı kurulan tesis çürümeye terk edildi,"1",""
alanya da aç ılacak otel say ıs ı aç ıkland ı,"0",""
türkiye deki rus turist say ıs ında şok oran ,"1",""
antalya da turizm canlan ıyor  ,"2",""
yeni normalde yerliye indirim ,"2",""
ingiltere den turizmcilere müjdeli haber geldi ,"2",""
otellere gizli denetim ,"2",""
maviyolculuk f ırsat ın ı kaç ırma bu yaz sende yeniden nefes al  ,"2",""
 gönlümden geçen masaya yumruğunu vurarak turizm çal ışanlar ı işverenleri paydaşlar ı ad ına geleceği planlamaya başlayan bir turizm bakan ı  ,"1",""
son dakika yaş ve üzerindeki vatandaşlarla ilgili yeni genelge il valiliklerine gönderildi valiliklere gönderilen genelgeye göre yaş ve üzerindekiler izin belgesi alarak turizm amaçl ı seyahat yapabilecek hani sokağa ç ıkma yasağ ı vard ı  ,"1",""
ingiltere bas ın ı hükümetin haziran dan sonra uçuş izni vereceği ülkeler aras ında fransa ispanya italya ve yunanistan  ın yan ı s ıra türkiye nin de bulunacağ ın ı yazd ı ,"2",""
dünyan ın en pahal ı ülkeleri   ,"1",""
covid dolay ıs ı ile ziyaretçilere belirli saatlerde izin verilen nemrut dağ ı ziyaret saatleri değişti gün doğumunu ve gün bat ım ın ı nemrut da izleyebileceğiz  ,"2",""
soyer rus tv kanal ına konuştu turizmde önceliğimiz ,"0",""
avustralyal ı havayolu qantas yapt ığ ı aç ıklamada covid krizi nedeniyle en az çal ışanla yollar ın ı ay ıracağ ın ı duyurdu  ,"1",""
başkan altay turizm temsilcileriyle bir araya geldi ,"0",""
turizmde destinasyon yönetimi sonuç odakl ı program ı çal ışmalar ım ız kapsam ında çaml ıyayla ilçemizin turistik öneme sahip yerlerine ön çal ışma ziyareti gerçekleştirdik  ,"0",""
kaş kas turizm imar yolsuzluk bak şu allah ın işine ,"1",""
özbekistan ev sahipliğinde ve yunanistan başkanl ığ ında dijital ortamda gerçekleştirilen bm dünya turizm örgütü avrupa komisyonu toplant ıs ı na kat ıld ık covid sürecinde türkiye olarak turizm alan ında att ığ ım ız ad ımlar ı ve güvenli turizm sertifikasyon program ın ı paylaşt ık ,"0",""
